1000022,Fri Mar 01 17:14:40 +0000 2019,"tiger is back ,  thank you narendra modi ji "
1000023,Sat Mar 02 15:23:44 +0000 2019,"this is a dharma yudh- fight of right n just with evil.bhishma advices pm to protect his people.

what would general bhishma tell prime minister narendra modi today?  via "
1000024,Sat Mar 02 05:57:40 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000025,Mon Mar 04 08:54:05 +0000 2019,"pm narendra modi on two-day visit to gujarat from today, will inaugurate first phase of ahmedabad metro service
 

via namo app "
1000026,Fri Mar 01 04:43:32 +0000 2019," first of all you are not an indian, you are tipical pakistani. so you should concerned about your country and your prime minister.

we indian are very much proud to our prime minister mr, narendra modi. and we are enough matured to decide to whome we should vote or not.."
1000027,Wed Feb 27 17:48:22 +0000 2019,"narendra modi mouth flatened after pakistan retaliated strongly.
modi take flygel effective in somach disturbance."
1000028,Sun Mar 03 11:32:53 +0000 2019,"prime minister narendra modi launches several development projects in amethi.
amethirally"
1000029,Sun Mar 03 01:08:02 +0000 2019,what narendra modi says about ‘pilot projects’ – and what it says about his record on terrorism  
1000030,Wed Feb 27 13:27:50 +0000 2019," fyi

once pm was informed he left asap

“pm modi was replying to questions from youngsters during youth festival when he was handed over a small piece of paper by official of pmo

pm waived at audience and immediately left dais and rushed to his office”

"
1000031,Sun Mar 03 11:35:15 +0000 2019,"the bjp should relentlessly take credit for the political will power it displayed for- surgicalstrike, airstrike downing an f16 fighter plane and getting abhinandanvarthaman back in 48 hrs flat. yes, the armed forces belong to india and narendra modi is the prime minister. "
1000032,Mon Mar 04 04:40:33 +0000 2019,"india under narendra modi has shown great respect to lord shiva, the ganga, the kumbh mela and shiva's abodes like varanasi. lord shiva remains the eternal yogi of india from ancient times to the new india/bharat today! mahashivaratri"
1000033,Fri Mar 01 09:21:44 +0000 2019,"not ashamed to visit andhra with empty hands"": chandrababu naidu jabs pm - ndtv "
1000034,Sun Mar 03 13:32:19 +0000 2019,"  you speak about narendra modi, we will bear it. but do not speak about sadguru."
1000035,Sat Mar 02 17:21:47 +0000 2019,sign a petition to declare narendra modi as a global terrorist - sign the petition!  via 
1000036,Wed Feb 27 16:39:33 +0000 2019,"barkha dutt's criticism of narendra modi, evokes response from saina nehwal "
1000037,Thu Feb 28 10:36:51 +0000 2019,"ratan tata votes for narendra modi; says, prime minister capable of delivering new india "
1000038,Fri Mar 01 17:46:58 +0000 2019,"  dumb response. so you're saying cms don't visit any other country? they do.
little knowledge can result into humiliation. read this article from wall street journal "
1000039,Fri Feb 15 14:36:39 +0000 2019,"prime minister narendra modi has asked ministers in bjp governed states and bjp mps to attend last rites of jawans, who lost their lives in pulwamaattack, in their respective states and constituencies. pulwamarevenge "
1000040,Sun Mar 03 14:56:42 +0000 2019,"pm modi asks seven 'aaj tak' questions at india today conclave


via namo app "
1000041,Mon Mar 04 07:39:08 +0000 2019,"sankalp rally: this is new india, it does not remain silent on killings of its jawans, says pm narendra modi


vi "
1000042,Mon Mar 04 07:40:11 +0000 2019,"dear narendra modi, i respect you a lot. but that was unbecoming of a prime minister to make such a crass comment on dyslexia. please do not reduce serious issues to a joke."
1000043,Fri Mar 01 16:11:42 +0000 2019,united nations: declare narendra modi as international terrorist - sign the petition!  via 
1000044,Sun Mar 03 15:20:44 +0000 2019,"pm modi asks seven 'aaj tak' questions at india today conclave
 via namo app "
1000045,Fri Mar 01 06:08:45 +0000 2019,world shouldn’t miscalculate india’s capacity for ethno terrorism. modi a member of rss paramilitary group popularized saffron terror. before blaming pak india should reflect why kashmiris &amp; muslims who outnumber pak’s population are at peak of frustration 
1000046,Thu Feb 28 16:40:52 +0000 2019,"dear narendra modi sir why aren't you take any action on paytm for hismonopoly behaviour,.please please please check complaint against paytm on social media and take action on this cunning paytm.  rbi please look at this matter  invest money on customer satisfaction"
1000047,Fri Mar 01 02:56:15 +0000 2019," 
even mamta banerjee knows the dirty tricks of narendra modi 
"
1000048,Sun Mar 03 11:09:07 +0000 2019,here’s how pm narendra modi transforming india  
1000049,Thu Feb 28 15:42:10 +0000 2019,"narendra modi: pilot project recently happened, now real one has to be done | india news - times of india "
1000050,Sat Mar 02 02:11:00 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000051,Sun Feb 10 10:07:18 +0000 2019,"pm narendra modi to visit andhra pradesh, tamil nadu and karnataka tomorrow | indiablooms - first portal on digital news management tnwelcomemodi "
1000052,Thu Feb 28 14:08:39 +0000 2019,telephonic contact between pm imran khan and narendra modi likely tonight - home - ary news 
1000053,Fri Mar 01 07:56:13 +0000 2019,"thankyou narendra modi, it is only because of your calm metro ride and the advertisement of your app through twitter that pak released wc abhinandan.

chhakke chhuda diye wah! masterstroke."
1000054,Thu Feb 28 15:00:15 +0000 2019,"glimpse: shri amit shah ji listening to the video conference from delhi with party members. during the conference, prime minister shri narendra modi ji interacted with nearly 1 crore people in 15,00 places of.. "
1000055,Sat Mar 02 05:38:13 +0000 2019,"wife of an indian army officer has a message for pm narendra modi, bjp a..  via  "
1000056,Sat Mar 02 02:28:09 +0000 2019,"for some time mein kampf has been one of the bestselling foreign titles in india.with the rise of the right-wing bjp government, hindutva politics–what some would call indian fascism – has permeated many parts of indian society""..pakistanleadswithpeace

"
1000057,Fri Mar 01 04:19:51 +0000 2019," another tinpot dictator trying to raise his approval ratings with the threat of turning war machine that has to be calmed down by global powers, just like narendra modi"
1000058,Fri Mar 01 08:56:42 +0000 2019, thanks to the great leader narendra modi.
1000059,Thu Feb 28 22:50:10 +0000 2019,"  let's not talk about qualifications, shall we? plus the different is quite inevitable when you look at narendra modi and imran khan appearances and attitude. "
1000060,Sat Mar 02 23:44:17 +0000 2019,"todaysmustread: for most of the country’s seven decades the multi-coloured, secular vision has prevailed. but the orange-clad hindutva strain has grown ever bolder  election india pakistan kashmir"
1000061,Fri Mar 01 18:41:06 +0000 2019,"narendra modi, a man with a massacre on his hands, is not the reasonable choice for india, never was!
elections2019"
1000062,Sat Mar 02 11:46:46 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000063,Wed Feb 27 14:55:52 +0000 2019, don't you believe this is just another propaganda from narendra modi to strengthen his candidacy in upcoming election? or just a natural response from indian army in response to palwamaattack ? 
1000064,Fri Mar 01 13:19:32 +0000 2019,"that's the difference between me and him,"" said 

"
1000065,Wed Feb 27 12:27:19 +0000 2019,  narendra modi isn't fighting there soldiers like abhinandan are.
1000066,Thu Feb 28 09:31:25 +0000 2019,"pm imran khan 'ready to speak' to his indian counterpart narendra modi, pakistan's foreign minister says  "
1000067,Fri Mar 01 13:27:49 +0000 2019," bharatbadalgayahai  wing commander abhinandan vartharaj will return to india , today.what are the other options that pakistan had? nothing.pakistan is compelled to return the wing commander to india. or else pakistan would shiver out of fear.narendra modi is on the indian side ."
1000068,Thu Feb 28 07:35:47 +0000 2019,"i hope people who's questioning on narendra modi's app launch program are not going to work from yesterday, not having food asked their children to not go to school, not watching tv. sitting silence on their sofas."
1000069,Sat Mar 02 05:33:01 +0000 2019,"prime minister narendra modi friday said the 2019 lok sabha election was about offering strength against vulnerability, asserting the bjp.. "
1000070,Thu Feb 28 14:42:54 +0000 2019,  narendra modi ji not lift yogi adityanath not raising voice for kashmiri pandits if you have come right place asaduddin owasi
1000071,Fri Mar 01 08:24:35 +0000 2019,don’t get swayed by  good will’ 
1000072,Sat Mar 02 06:44:14 +0000 2019,"narendra modi a firecracker, a political phenomenon: boris johnson on india, brexit and pulwama  via "
1000073,Sat Mar 02 07:37:19 +0000 2019,pmo:full event: prime minister narendra modi inaugurates 'construction technology india 2019'  
1000074,Sun Mar 03 10:23:50 +0000 2019,"in the first show of strength in bihar ruled by bjp in alliance with jdu, prime minister narendra modi on sunday attacked congress and it.. "
1000075,Fri Mar 01 16:45:19 +0000 2019,"washing workers' feet no political gimmick but 'sanskar': pm narendra modi
 via nmapp"
1000076,Fri Mar 01 22:26:44 +0000 2019,narendra modi v imran khan: who won the war of perception? 
1000077,Mon Mar 04 10:52:09 +0000 2019,"prime minister narendra modi at the bhumipujan of vishv umiyadham in ahmedabad, gujarat: those who believe in maa umiya can never support female foeticide. i appeal to you all- let us create a society where there is no discrimination based on gender. "
1000078,Thu Mar 08 00:18:45 +0000 2018,"namo decries vandalism of statues, warns action  "
1000079,Sat Mar 02 06:12:40 +0000 2019,narendra modi v imran khan: who won the war of perception? 
1000080,Wed Feb 27 12:37:06 +0000 2019,  agree to some extent. but there imran khan is addressing narendra modi and here he is attending these events.
1000081,Thu Feb 28 12:20:20 +0000 2019,"here's why i admire narendra modi to the core:

donald trump had asked to de-escalate. narendra modi gave no heed to his words which is evident in his rebuffing an invitation to talk to imran, free hand to forces and stern statement today that the strikes were just 'practice'."
1000082,Thu Feb 28 11:34:00 +0000 2019,"prime minister narendra modi launches khelo india app to promote sports and fitness


via namo app "
1000083,Thu Feb 28 18:25:35 +0000 2019,"india will post its slowest growth in five quarters, making it harder for prime minister narendra modi's bharatiya janata party (bjp) to persuade voters that government policies were delivering economic success.
  via "
1000084,Wed Feb 27 16:03:17 +0000 2019,narendra modi sir no need to get into the trap. there are parellel command in pakistan. we will not get better chance to break pakistan. it's need to be done now. to eastiblish peace we must do the full and.. 
1000085,Sat Mar 02 15:36:51 +0000 2019,"i wonder the reason behind vladimir putin 'wiring voice' to narendra modi.
brahmos 2 story is twice more funnier than the rafael deal with french. 
*russian inhale '_"
1000086,Wed Feb 27 18:15:53 +0000 2019,  if you take away kashmir from india we and our future generations will never forgive narendra modi. as we don't forgive neheru for giving away pakistan. it's not a child's play that you don't like indian so kashmir will be cut off from india.
1000087,Thu Feb 28 19:44:27 +0000 2019,"  this is how weaken the nation.. must read article gurumurthy sir..

"
1000088,Fri Mar 01 08:55:49 +0000 2019,"by deploying the iaf, narendra modi has internationalised the kashmir dispute. he has demonstrated to the world that kashmir is potentially the most dangerous place on earth, the flash-point for nuclear war. "
1000089,Sat Mar 02 13:54:57 +0000 2019,"sign a petition to declare narendra modi as global terrorist - sign the petition!  

kotli loc pakistanleadswithpeace indianmediaexposed gobackmodi kashmirbleeds askkartik totars twitterbestfandom shakirullah
jaishekejriwal soompiawards "
1000090,Mon Mar 04 10:42:49 +0000 2019," possible that it's more in favor of narendra modi. also, since i am talking about jodi's (as it is the right way to give nobelprize), imran khan does feature as part of the jodi.
do remember that, imrankhan has a knack of emerging from the 'unexpected' category - worldcup 1992?"
1000091,Mon Mar 04 11:08:58 +0000 2019,"anationwide body campaigning for the rights of the disabled on sunday  demanded an apology from prime minister narendra modi, joining a chorus  of angry public responses to his remarks relating to dyslexia on  saturday
"
1000092,Mon Mar 04 09:13:27 +0000 2019,"imran khan, king of the ring from last one month 
imran khan 2
narendra modi 0 warmongermodi pakistanzindabad kashmiriswantfreedom "
1000093,Thu Feb 28 13:23:26 +0000 2019,"  indian army, a powerful disciplined  force draws operative strenth from political leadership of the day. i am failing to imagine that pak would have released iaf pilot if manmohan singh was still pm.  proud of indian govt led by pm narendra modi"
1000094,Thu Feb 28 17:32:55 +0000 2019,"russia president vladimir v. putin called prime minister narendra modi over phone today and conveyed solidarity with india in the fight against terrorism

follow special coverage on ndtv 24x7 and  "
1000095,Sat Mar 02 05:32:04 +0000 2019,"few parties, guided by modi hatred, suspect our armed forces: pm modi


via namo app "
1000096,Thu Feb 28 12:16:31 +0000 2019,washing workers’ feet no political gimmick but ‘sanskar’: narendra modi
1000097,Sun Mar 03 06:52:02 +0000 2019,india keen to reach top 25 position in global innovation index soon  innovation globalinnovationindex 
1000098,Sun Mar 03 16:09:56 +0000 2019,"previous govt failed to get bulletproof jackets for armed forces, we got 2 lakh, says pm modi
 via namo app "
1000099,Fri Mar 01 01:32:44 +0000 2019,"ending the india-pakistan crisis requires a courageous narendra modi, who will have to look past a coming election, to say nothing of domestic media that are not in favor of compromise.
by  
"
1000100,Thu Feb 28 07:30:40 +0000 2019,"main deshnahimitnedunga: i take pledge of the motherland that i will never allow the nation to perish, pm modi recites a poem in churu. meraboothsabsemazboot

"
1000101,Sat Mar 02 15:40:10 +0000 2019," just to let you know, when narendra modi was gujarat's cm ahmedabad was very clean at that time."
1000102,Mon Mar 04 08:42:11 +0000 2019,"pm narendra modi lays foundation stone for vishwa umiya dham temple complex at jaspur, gujarat. "
1000103,Sat Mar 02 05:23:06 +0000 2019," strength of our country is defined by:

n narendra modi and our strong govt
a air, army and naval foces
m mutual cooperation of all international friends
o one vision (zero tolerance to anti national activities)

bharat is truly the leader at international front.
jai hind"
1000104,Sat Mar 02 05:14:14 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000105,Tue Feb 12 03:53:54 +0000 2019,"starting from today onwards, please join the hon'ble pm  in the movement meraparivarbhajapaparivar by hoisting a bjp flag at home in bringing bjp back to power again in 2019
bjp4india narendra modi amit shah
 chandupatlakeerthireddy "
1000106,Fri Mar 01 13:19:23 +0000 2019,"says baba  who cannot leave insulting the army, the nation, the poor and indians even for two minutes:
"
1000107,Wed Feb 27 15:24:29 +0000 2019,"the great indian prime minister
narendra modi.
the international support incress
to india.
so indian prime minister take
second to second decision is very
health of indian features. "
1000108,Fri Mar 01 03:19:41 +0000 2019,"ivanni itaniki negative avuddi ani anipinchatam leda?

""not ashamed to visit andhra with empty hands"": chandrababu naidu jabs pm - ndtv "
1000109,Fri Mar 01 10:17:35 +0000 2019," pm narendra modi at a rally in kanyakumari: 26/11 happened, india expected action against terrorists but nothing happened. when uri and pulwama happened, you saw what our brave soldiers did. i salute those who are serving the nation. "
1000110,Mon Mar 04 07:32:34 +0000 2019,"narendra modi is not a person.he represents the hindu swabhiman.hindu wanted to be left free in india.hindu wanted to live without being harassed by terrorism,caliphate ,jihad and burqa.muslim population upsurge is threatening the very hindu existence civilization."
1000111,Mon Mar 04 09:20:27 +0000 2019,"a steep rise in suicides and great fall in incomes. the farmers rallied to mumbai and to delhi for their survival and livelihood. but modi will say ""acche din aa gaya hai"" "
1000112,Thu Feb 28 12:17:37 +0000 2019,take the name. his name is narendra modi. say it. 
1000113,Fri Mar 01 09:04:00 +0000 2019,why? this does not make sense given that winning elections by whipping up a patriotic frenzy is the nefarious master plan of narendra modi. 
1000114,Fri Mar 01 15:05:35 +0000 2019,bbc news - imran khan vs narendra modi: who won the war of perception?. 
1000115,Sun Mar 03 08:59:27 +0000 2019,"sign a petition to declare narendra modi as global terrorist - sign the petition!  

kotli kashmirterrorattack loc pakistanleadswithpeace nobelpeaceprizeforimrankhan indianmediaexposed gobackmodi whyisindianmediastupid globalterrorist "
1000116,Wed Feb 27 05:32:57 +0000 2019,"iaf mig crashes in kashmir's budgam, pilot feared dead.
read more:  "
1000117,Thu Feb 28 16:48:44 +0000 2019,"pic 1- tweet
pic 2- bio- honoured to be followed by narendra modi "
1000118,Thu Feb 28 14:44:09 +0000 2019,  mr. narendra modi's actions speak more than his words. and your words speak more than your action. so even if your sitting somewhere in india but your heart is somewhere else probably in pakistan. gharmegaddar.
1000119,Sat Mar 02 08:48:34 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000120,Sun Mar 03 09:34:24 +0000 2019,"india keen to reach top 25 position in global innovation index soon: narendra modi


via namo app "
1000121,Fri Mar 01 18:05:45 +0000 2019,expecting from fakedegree? ‘brush up your history’: congress reminds pm about india’s first woman defence minister | 
1000122,Thu Feb 28 16:33:03 +0000 2019,pm narendra modi chairs high-level meeting on security amid india-pakistan tensions  via 
1000123,Sat Mar 02 19:23:12 +0000 2019,"top story: narendra modi: ""speaking at the india today conclave on a wide range of issues. watch!""  see more "
1000124,Fri Mar 01 02:28:47 +0000 2019,"narendra modi directly responsible for pulwama attack, claims indian cm | the express tribune "
1000125,Wed Feb 27 12:24:07 +0000 2019,"this fortnight in frontline

cover story | pulwama and after: the terror strike in pulwama and its aftermath expose the repeated failures of the narendra modi government and the security establishment, which aided the rise of the home-grown jehadi. "
1000126,Fri Mar 01 11:16:54 +0000 2019,"shame on the leader ,wo engage in war for their benefit ""helping pak, harming india"": pm modi hits back after opposition's attack - ndtv "
1000127,Wed Feb 27 14:36:21 +0000 2019,"  why  urging pm  to suspend all his political activities till the missing indian air force pilot returns home safely. will they suspend for pulwama martyrs?
cc:  
"
1000128,Sat Mar 02 06:46:37 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000129,Thu Feb 28 11:16:38 +0000 2019,"now if india attacks pakistan, it will look bad in front of everyone. 

narendra modi b imran khan 0. "
1000130,Thu Feb 28 20:24:22 +0000 2019,"pakistani media anchor praising pm narendra modi work for the nation
&amp; b..  via "
1000131,Fri Mar 01 19:48:39 +0000 2019,"sister sushma sowaraj, you are very welcome at oic conference .
we, the people of balochistan are very proud of narendra modi and your presence in political arena."
1000132,Mon Mar 04 09:32:35 +0000 2019, siddhu should respect sentiments of country.i think it's good for country to know such people.if they dont speak like this then how can voters interpreat thought of such anti national politician.congress should think over it rather makings foolish cmnts on shri narendra modi ji.
1000133,Sat Mar 02 06:18:36 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000134,Sun Mar 03 14:36:47 +0000 2019,"from pulwama until abhinandan's return, where all has narendra modi been? "
1000135,Fri Mar 01 23:08:30 +0000 2019,united nations: declare narendra modi as international terrorist - sign the petition!  via 
1000136,Thu Feb 28 16:46:00 +0000 2019,"wtf on 

- narendra modi exclusive interview in janta ki adaalat related to current situation of bjp party and pak india issue.

website: 
youtube: 
facebook:  "
1000137,Sun Mar 03 05:16:57 +0000 2019,"making fun of dyslexia to target political opponent. there is no low which is too low for narendra modi. worse are the students who were clapping but cant blame them. when the pm of the nation is such a cheap man, they had to entertain him "
1000138,Fri Mar 01 12:58:01 +0000 2019,"helping pak, harming india"": pm modi hits back after opposition's attack - ndtv "
1000139,Sun Mar 03 08:52:01 +0000 2019,reporting balakot: the truth of a pantomime war. it’s hard to know what narendra modi has to show for his vaunted boldness besides a lost plane and a returned pow.  
1000140,Fri Mar 01 23:14:59 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000141,Sat Mar 02 13:21:33 +0000 2019,"  which modi?? narendra mosi,nirav modi,lalit modi whom he is talking about ??"
1000142,Fri Mar 01 03:50:59 +0000 2019,"narendra modi-*approves of the entire iaf operation*

media-doesn’t give a shit

imran khan-*releases abhinandan due to pressure of international laws*

media-pak pm is the best.let’s go for peace.
pakpremipatrakar welcomehomeabhinandan welcomebackabinandan"
1000143,Thu Feb 28 18:27:01 +0000 2019,"in a telephonic conversation, president of russia mr.vladimir putin invited indian prime minister narendra modi to take part in the eastern economic forum in vladivostok in _*""september 2019""*_ as the main main guest.
2019elections "
1000144,Sun May 25 15:12:36 +0000 2014,pm candidate shri narendra modi with indian army in kargil 
1000145,Sun Mar 03 05:13:14 +0000 2019,stop lies and speak truth. 
1000146,Wed Feb 27 14:43:55 +0000 2019,we want abhinandan back but not at the cost of our pride and self-respect. bringing him back by bowing down before (na)pakistan will be a blot on the image of our armed forces. there is no scope for peace talks. we must hit hard with all might to bring him back..narendra_modi
1000147,Fri Mar 01 08:01:45 +0000 2019,"aren't you ashamed to visit andhra.. ?"" chandrababu naidu writes to pm - ndtv news "
1000148,Thu Feb 28 18:37:51 +0000 2019,nrega workers in nine states file police complaints against narendra modi for ‘false promises’  via 
1000149,Sun Mar 03 12:46:25 +0000 2019,"india refuses to share proof of strikes in pakistan amid doubts of militant deaths

pakistan vs india exposed! secret intelligence! inside job! narendra modi must go! 
gobackmodii 
paksymbolofpeace 
ourpridepakdefence 
kashmiriswantfreedom"
1000150,Sat Mar 02 16:52:09 +0000 2019,how imran khan is exploiting india’s fault lines under modi’s rule 
1000151,Wed Feb 27 14:06:41 +0000 2019,narendra modi must use balakot to consolidate india’s rajasic transformation  via 
1000152,Sun Mar 03 12:56:13 +0000 2019,"pmnarendramodi inaugurates kalashnikov factory in rahul gandhi's lok sabha constituency amethi , thanks 'dear friend' and russian president vladimir putin modiinamethi ak203  
"
1000153,Fri Mar 01 11:35:24 +0000 2019,"what would be the reaction of liberals if abhinandan does a press confrense and says ""i thank shree narendra modi ji for my safety arrival. i am happy that he is my pm.

under his leadership, i will go again and kill enemies of my nation."
1000154,Sat Mar 02 08:33:56 +0000 2019,"banda apna sahi hai': twitter thanks narendra modi for surgical strike 2.0 with bjp's rap song


via namo app "
1000155,Wed Feb 27 14:43:52 +0000 2019,"advantageindia
foreignpolicystrategyrevealed
here is how prime minister narendra modi 's foreign policies, strategic diplomacy and various international official visits have put  india into a position of sustainable advantage over pakistan and china. indiastrikespakistan "
1000156,Sun Mar 03 06:22:06 +0000 2019," dear narendra modi ,
i am a 14 year old girl and i live in chhattisgarh.  i am a below middle class . my mother is suffering from bone marrow cancer.  but still my mother is happy . she inspire me a lot . but my father never smiles . i feel very bad plzz help us ."
1000157,Sat Mar 02 20:20:40 +0000 2019,wow. wonderfully written .!! 
1000158,Tue Feb 26 18:11:14 +0000 2019,"prime minister narendra modi and the hindu symbolism behind the air strikes against pakistan, excellent piece by k bhattacharjee ( "
1000159,Thu Feb 28 04:41:19 +0000 2019,"india-pakistan conflict live: wing commander abhinandan varthaman tried to swallow documents before his capture by pak troops
abhinandanmyhero indiastrikespakistan abhinandan  "
1000160,Fri Mar 01 06:27:32 +0000 2019,"gobackmodi trends on twitter as pm  visits tamil nadu

"
1000161,Fri Mar 01 06:43:30 +0000 2019,"we should vote to our respected pm,  mr. narendra modi for hinduism only,  because nowadays,  terrorists are being generated by madressas in up and other states. "
1000162,Mon Mar 04 08:20:16 +0000 2019,train coach set on fire to recreate godhra attack for ‘biopic on modi’ 
1000163,Tue Feb 26 18:30:34 +0000 2019,"nda 2 tenure from 2014 through 2019 will mark the best average growth rate of 7.4% with the lowest average inflation of 4.5% for any government in india since liberalisation"" - pm narendra modi."
1000164,Sat Mar 02 06:14:14 +0000 2019,"pm narendra modi says over 1.1 crore farmers have got kisan scheme payout 


pmkisan

via namo app "
1000165,Fri Mar 01 11:30:10 +0000 2019,"ncdc’s new scheme ‘yuva sahakar’ is giving wings to young entrepreneurs in cooperatives
entrepreneure narendra modi "
1000166,Sat Mar 02 02:48:55 +0000 2019,"now it is time for clapping for our respectable primeminister shri narendra damodardas modi ,why every time criticising him.near 5 years completing ,you never said pm modi ji is great. "
1000167,Fri Mar 01 12:39:35 +0000 2019,"prime minister narendra modi should resign for lying and deceiving indians about the balakot strikes, and for humiliating india in front of the world. 

modiresignnow"
1000168,Sat Mar 02 02:06:09 +0000 2019," sir, as abhinandan has returned to hero's welcome bcos of the outstanding diplomacy by narendra modi we indians urge you to start your hunger strike again. even pakistan wishes the same"
1000169,Sat Mar 02 08:21:23 +0000 2019,pm narendra modi can't leave aside his pr even for five minutes: rahul gandhi - times of india 
1000170,Sat Mar 02 16:30:18 +0000 2019,kangana ranaut asks pm narendra modi to scrap article 370 in jammu and kashmir 
1000171,Sat Mar 02 21:04:35 +0000 2019,the economist | orange evolution via  
1000172,Sat Mar 02 06:54:24 +0000 2019,pm narendra modi says over 1.1 crore farmers have got kisan scheme payout. 
1000173,Sat Mar 02 11:41:22 +0000 2019,sign a petition to declare narendra modi as international terrorist - sign the petition!  via 
1000174,Sun Mar 03 11:42:47 +0000 2019," ‘i used to live in a jungle alone for 5 days every year’: jungle chowkhidar said
worldwildlifeday mowgli ji
| india news | hindustan times "
1000175,Fri Mar 01 16:09:06 +0000 2019,united nations: declare narendra modi as international terrorist - sign the petition!  via 
1000176,Fri Mar 01 07:45:17 +0000 2019,gobackmodi fridayfeeling bjp narendramodi modi kashmir falsestrike saynotowar india bjp vhs aap ins rahulghandi modiisliar chaiwalachangekaro chaiwala shame on you narendra modi for making our nation fool. shame on you. 
1000177,Sun Mar 03 14:16:20 +0000 2019,"2/3 ..because the tweet on narendra modi mocking dyslexia and scoring a political point over rahul gandhi, in front of students, is in circulation now. "
1000178,Sun Mar 03 16:42:57 +0000 2019," then why crib about narendra modi? wasn’t he born during congress regime? so whatever he is, is all courtesy congress."
1000179,Sun Mar 03 17:08:06 +0000 2019,sign a petition to declare narendra modi as a global terrorist - sign the petition!  via 
1000180,Fri Mar 01 04:53:42 +0000 2019,"no to war in south asia as it may trigger nuclear conflict that would not only damage regional ecosystem but also affect the global economy, create famine, diseases and mass extinction of humans in all neighbouring countries. "
1000181,Sat Mar 02 14:20:00 +0000 2019,pm  to attend two temple functions of patidars on march 4-5  
1000182,Sat Mar 02 15:41:41 +0000 2019,"how to demotivated your arm forces. - by narendra modi
tip 3 - "
1000183,Sat Mar 02 07:23:42 +0000 2019,"

pm narendra modi says over 1.1 crore farmers have got kisan scheme payout 
 via namo app "
